"","X","id","id_str","user.screen_name","created_at","place.country","place.full_name","favorite_count","text","origin","date","date2"
"81872",81872,6,752143562914037760,"Macbeth870","Sun Jul 10 14:12:54 +0000 2016","","",0,"Pro-Black is as Anti-White as Pro-White is Anti-Black. Stop it people. #BlackLivesMatter #Racism #StoptheHate #StopDividing #BlueLivesMatter",6,2016-07-10 14:12:54,2016-07-10
"9877",9877,1,713170828716679168,"ladyrugaa","Fri Mar 25 01:09:10 +0000 2016","","",0,"RT @tyriquex: Amandla Stenberg is staring in a movie based around the #BlackLivesMatter movement and I'm so excited. https://t.co/eiCGA8nDik",1,2016-03-25 01:09:10,2016-03-25
"3081",3081,1,714996130640240640,"ejonic1","Wed Mar 30 02:02:16 +0000 2016","","",0,"RT @feminismvibes: I will not stop saying #blacklivesmatter until I stop seeing headlines like this  https://t.co/LON0s6Zjmk",1,2016-03-30 02:02:16,2016-03-30
"23435",23435,1,689046244598022144,"OpabiniairbnaC","Mon Jan 18 11:26:41 +0000 2016","","",0,"やるならNYPD仕様のライトが付いてるやつに改造したい",1,2016-01-18 11:26:41,2016-01-18
"11755",11755,1,546084549961482240,"Miranda_Atra","Fri Dec 19 23:27:57 +0000 2014","","",0,"RT @santafeez: .@WSJ 90% poverty 68% unemployment 70% industry &amp; nearly all farmland destroyed http://t.co/PAAKnJVkEQ   #ICantBreathe #Gaza…",1,2014-12-19 23:27:57,2014-12-19
"52822",52822,3,633465605106962432,"Erikasf","Tue Aug 18 02:29:04 +0000 2015","","",0,"As the press is busy bashing Ross, a mother tries to get justice for her slain son. http://t.co/Lqu3SdPiml #BlackLivesMatter #RossMySheriff",3,2015-08-18 02:29:04,2015-08-18
"15477",15477,1,542121339038220288,"316SetinStone","Tue Dec 09 00:59:34 +0000 2014","","",0,"RT @syndicalisms: #BerkeleyBleeds: Broken Bones &amp; Cracked Skulls at #Berkeley protests http://t.co/wuW3aGFOzc #EricGarner #ICantBreathe htt…",1,2014-12-09 00:59:34,2014-12-09
"52864",52864,3,635525211417219072,"campalagirls","Sun Aug 23 18:53:12 +0000 2015","","",0,"RT @isxbellaM: Social Media’s Impact on the #BlackLivesMatter Movement http://t.co/iwyILQLjtI",3,2015-08-23 18:53:12,2015-08-23
"31125",31125,2,578569100638707712,"Eff_ee","Thu Mar 19 14:49:57 +0000 2015","","",0,"RT @phvntvsmvgoriv: Mentally ill black man Jason Harrison killed by 2 white police officers for having a screwdriver. #BlackLivesMatter htt…",2,2015-03-19 14:49:57,2015-03-19
"7703",7703,1,540677951512006656,"chris_quek","Fri Dec 05 01:24:03 +0000 2014","","",0,"The response by the NYPD to the protests in NYC are in stark contrast to how the Ferguson police dealt with a similar situation.",1,2014-12-05 01:24:03,2014-12-05
"30562",30562,2,551069756892401664,"SirBMartin","Fri Jan 02 17:37:23 +0000 2015","","",0,"RT @EricBoehlert: Awkward for NYPD: members push work stoppage for a week; nobody notices and the crime rate stays same; http://t.co/KXd4RS…",2,2015-01-02 17:37:23,2015-01-02
"42964",42964,3,629830659956080640,"cfb4171","Sat Aug 08 01:45:05 +0000 2015","","",0,"#BlackLivesMatter Lions lives seems to matter more than human lives, especially black lives.",3,2015-08-08 01:45:05,2015-08-08
"73483",73483,6,752268162469507072,"TATlANAAA","Sun Jul 10 22:28:01 +0000 2016","","",0,"RT @TNiCE252: I guess all lives only matter when trying to criticize #BlackLivesMatter ...don't worry we got you #DylanNoble ✊🏾 https://t.c…",6,2016-07-10 22:28:01,2016-07-10
"94681",94681,8,780246529403650048,"caribtelNY","Mon Sep 26 03:24:03 +0000 2016","United States","New York, NY",0,"😳 How can that be when there's a #police precinct there? Hey @NYPDTransit, what's going on over there? #NYPD… https://t.co/LrRurkjUux",8,2016-09-26 03:24:03,2016-09-26
"4262",4262,1,711692648579522560,"ReedMeLikeABook","Sun Mar 20 23:15:24 +0000 2016","","",0,"RT @NYPDnews: We mourn the death of Carl Koontz- @howardcountygov Deputy, husband &amp; father. https://t.co/kpz83MCQ70 https://t.co/oQvq0FG87M",1,2016-03-20 23:15:24,2016-03-20
"1982",1982,1,542038846456623104,"Date_mo_","Mon Dec 08 19:31:46 +0000 2014","","",0,"RT @OccupyWallStNYC: THIS IS HOW YOU #ShutItDown! http://t.co/wZ8hWgCs5w  (check the link for full video) http://t.co/tILTwBBSo9",1,2014-12-08 19:31:46,2014-12-08
"70604",70604,5,751017527233351680,"Point_____","Thu Jul 07 11:38:26 +0000 2016","","",0,"RT @EduSamani: Legally carrying. Informed the cop. Obeyed the cop. Shot 4 times. Died. #PhilandoCastile #BlackLivesMatter https://t.co/91bY…",5,2016-07-07 11:38:26,2016-07-07
"56767",56767,4,654114858317819904,"klainemoss","Wed Oct 14 02:01:49 +0000 2015","","",0,"RT @nytimes: ""Sanders has come a very long way since the first time he was asked about #BlackLivesMatter"" http://t.co/5kIJJQ5CFW http://t.c…",4,2015-10-14 02:01:49,2015-10-14
"44193",44193,3,620753345880305664,"iamshametral","Tue Jul 14 00:35:05 +0000 2015","","",0,"RT @Newsweek: New York City to pay $5.9 million to family of #EricGarner http://t.co/N9iQZuXJoP http://t.co/EHxE8FtKjQ",3,2015-07-14 00:35:05,2015-07-14
"22939",22939,1,542100506517438464,"nkrbk_josh","Mon Dec 08 23:36:47 +0000 2014","","",0,"RT @mikebrowncover: ""Nothing says welcome to America like protests.""--CNN #RoyalShutdown #ICantBreathe",1,2014-12-08 23:36:47,2014-12-08
"33598",33598,2,588819687972167680,"Wayne_Harris7","Thu Apr 16 21:42:08 +0000 2015","","",0,"RT azaria_infidel: Rob__Base   #ICantBreathe   😅😅😅😅😅😅I'm choking!!http://t.co/xv0HhpB6I3",2,2015-04-16 21:42:08,2015-04-16
"24343",24343,1,540706929883234304,"mlsimmons","Fri Dec 05 03:19:12 +0000 2014","","",0,"RT @im_tommypickles: JOHN STEWART ALWAYS GETS IT @TheDailyShow #CrimingWhileWhite http://t.co/g7VsV5tmQM",1,2014-12-05 03:19:12,2014-12-05
"41651",41651,2,597514902014730240,"87Ruzhin","Sun May 10 21:33:48 +0000 2015","","",0,"RT @DiamondCrownz: 🔳 #BLACKLIVESMATTER 🔳  Support 👉 http://t.co/rqwnLoIPnA http://t.co/YH3DHBhRee",2,2015-05-10 21:33:48,2015-05-10
"57884",57884,4,658722531986157568,"Jinmeilani","Mon Oct 26 19:11:04 +0000 2015","","",0,"RT @xsavannahannx: 4th NYPD officer shot in the line of duty this year 😔",4,2015-10-26 19:11:04,2015-10-26
"3949",3949,1,546568757556953088,"MTLawCalBear","Sun Dec 21 07:32:01 +0000 2014","","",0,"RT @UCBerkeley: Black staff, faculty stage silent protest at Sproul http://t.co/DYJWweR6Ft #Ferguson2Cal #BlackLivesMatter http://t.co/zESX…",1,2014-12-21 07:32:01,2014-12-21
"89222",89222,7,770085008753225728,"JustBeVibing","Mon Aug 29 02:25:48 +0000 2016","","",0,"Beyoncé's tribute. Hands up. Don't shoot. #BlackLivesMatter.",7,2016-08-29 02:25:48,2016-08-29
"33309",33309,2,547180879513415680,"ChristNme","Tue Dec 23 00:04:22 +0000 2014","","",0,"RT @superbranch: #BlackLivesMatter #DontreHamilton http://t.co/TIeheLL7No",2,2014-12-23 00:04:22,2014-12-23
"85508",85508,7,778662719163555840,"RichThaGreat23","Wed Sep 21 18:30:33 +0000 2016","","",0,"RT @Marcel_Hundo: @TAXSTONE #BlackLivesMatter Protesters gets ran over smh!! https://t.co/Y1EIjadeJL",7,2016-09-21 18:30:33,2016-09-21
"34783",34783,2,555523782106828800,"Blacktradelines","Thu Jan 15 00:36:05 +0000 2015","","",0,"African Paradise Restaurant Columbus, OH 43229 http://t.co/YE7F6AifiK   #BlackLivesMatter #selma #blacktwitter http://t.co/itSnOBWs9O",2,2015-01-15 00:36:05,2015-01-15
"97450",97450,8,780797896014782464,"eenaisa","Tue Sep 27 15:54:59 +0000 2016","","",0,"RT @ShaunKing: So angry I could punch a wall.  Officers who were charged w/ killing #FreddieGray HONORED at a conservative gala.  https://t…",8,2016-09-27 15:54:59,2016-09-27
"70416",70416,5,734823626990452736,"ToNuZaMaN007","Mon May 23 19:09:39 +0000 2016","","",0,"Increase followers on twitter ➡https://t.co/qv66zb62tE #ScaleBackABook #FreddieGray #mondaymotivation #My2WordAddiction #BeautyAndTheBeast",5,2016-05-23 19:09:39,2016-05-23
"83574",83574,7,756472727964258304,"Lrihendry","Fri Jul 22 12:55:27 +0000 2016","","",0,"RT @JaredWyand: Mark Bruns on BlackLivesMatter - ""I understand hopelessness and a lack of opportunity breeds desperation""  #RNCinCLE https:…",7,2016-07-22 12:55:27,2016-07-22
"93827",93827,7,755183214474428416,"Ashley_Diorr","Mon Jul 18 23:31:23 +0000 2016","","",0,"RT @ElisaHarold: How can #FreddieGray be ruled a homicide but nobody killed him?? https://t.co/bSz4EdRAtW",7,2016-07-18 23:31:23,2016-07-18
"74477",74477,6,752287515030106112,"CycloneLizzy","Sun Jul 10 23:44:55 +0000 2016","","",0,"RT @aleszubajak: Law professor wears #BlackLivesMatter shirt to class. Students complain. Professor writes priceless response: https://t.co…",6,2016-07-10 23:44:55,2016-07-10
"1585",1585,1,540393933033857024,"dlewis189","Thu Dec 04 06:35:28 +0000 2014","","",0,"RT @jeremyscahill: Peter King should volunteer to have an NYPD officer choke him just like Eric Garner was to show that it is not deadly.",1,2014-12-04 06:35:28,2014-12-04
"87500",87500,7,754855298733477888,"DianaBialkowski","Mon Jul 18 01:48:22 +0000 2016","","",0,"RT @JaredWyand: There's no negotiations with BlackLivesMatter. Their entire movement is built on propaganda &amp; terrorism  #BatonRouge https:…",7,2016-07-18 01:48:22,2016-07-18
"84647",84647,7,778221718426890240,"pas5974","Tue Sep 20 13:18:10 +0000 2016","","",0,"RT @txindyjourno: Hearings Will Address Criminal Justice Reforms in #SandraBland's Name https://t.co/c2uX8n0zFD via @TexasTribune #txlege #…",7,2016-09-20 13:18:10,2016-09-20
"95027",95027,8,784958146439704576,"ItsBriBri30","Sun Oct 09 03:26:20 +0000 2016","","",0,"RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running… ",8,2016-10-09 03:26:20,2016-10-09
"45151",45151,3,626580221068574720,"pcartista","Thu Jul 30 02:29:00 +0000 2015","","",0,"@Bipartisanism @samswey A heart breaking statement and true for countless children of color. #BlackLivesMatter",3,2015-07-30 02:29:00,2015-07-30
"9612",9612,1,541777044640915456,"kimbosa24","Mon Dec 08 02:11:27 +0000 2014","","",0,"RT @AmyMek: Amen! Preach -&gt; Rev @JGentry5 Speaks Out “Darkness Hates Light” http://t.co/WSIA6ND0aM #tcot #CrimingWhileWhite http://t.co/FG9…",1,2014-12-08 02:11:27,2014-12-08
"13772",13772,1,540794507881877504,"alexbeucher","Fri Dec 05 09:07:12 +0000 2014","","",0,"RT @ddlovato: #ICantBreathe... Proud to call myself an American after seeing how so many cities &amp; people are coming together to FIGHT for j…",1,2014-12-05 09:07:12,2014-12-05
"53107",53107,3,622111705515040768,"DreeAstrologist","Fri Jul 17 18:32:43 +0000 2015","","",0,"RT @wizdom4you: ""......but.....but.....#BlackLivesMatter"" http://t.co/Sipv4ZB5rv",3,2015-07-17 18:32:43,2015-07-17
"4271",4271,1,540997825744875520,"DrKanisha","Fri Dec 05 22:35:07 +0000 2014","","",0,"Marquis Govan, 11, talks of justice in Ferguson: http://t.co/D2MKHiKBDf #Ferguson #EricGarner @AfricanaCarr @kevin_powell #hope",1,2014-12-05 22:35:07,2014-12-05
"60868",60868,5,751214590747435008,"james_blaisdell","Fri Jul 08 00:41:29 +0000 2016","","",0,"#BlackLivesMatter https://t.co/iRpmv43soi",5,2016-07-08 00:41:29,2016-07-08
"85386",85386,7,768351328384983040,"taulbeebosse1h","Wed Aug 24 07:36:46 +0000 2016","","",0,"RT @movietvtechgeek: The case against #NateParker #BirthOfANation #MovieTVTechGeeks @NatTurnerFilm #BlackLivesMatter https://t.co/SWvVacYKC…",7,2016-08-24 07:36:46,2016-08-24
"74335",74335,6,752307620745129984,"shaakiralindsey","Mon Jul 11 01:04:48 +0000 2016","","",0,"RT @Pacrackz: #BlackLivesMatterMemphis crossing into West Memphis Arkansas! #BlackLivesMatter ✊🏽✊🏾✊🏿 https://t.co/3ztm8SKlGp",6,2016-07-11 01:04:48,2016-07-11
"53006",53006,3,631307232643121152,"sucka99","Wed Aug 12 03:32:28 +0000 2015","","",0,"RT @aymanfadel: All Words Matter - Felonious Munk http://t.co/zLZkfQYWLI via @ComedyCentral #BlackLivesMatter@larrywilmore #NightlyShow",3,2015-08-12 03:32:28,2015-08-12
"49700",49700,3,635832377386733568,"directorebeccer","Mon Aug 24 15:13:46 +0000 2015","United States","Oakland, CA",0,"Meanwhile, the fight for justice continues... https://t.co/ALVpRjY4ol",3,2015-08-24 15:13:46,2015-08-24
"7090",7090,1,540576730071973888,"Jessikaaa__","Thu Dec 04 18:41:50 +0000 2014","","",0,"RT @JFXM: NYPD officer who choked #EricGarner not charged but Ramsey Orta, man who filmed incident, was http://t.co/AmeCJhPTQG http://t.co/…",1,2014-12-04 18:41:50,2014-12-04
"35764",35764,2,549331189035962368,"NeferSebastian","Sun Dec 28 22:28:56 +0000 2014","","",0,"RT @Lnonblonde: This Is Really What The NYPD Is Disrespecting Mayor de Blasio's Mixed Race Family http://t.co/TYV5LQRusJ",2,2014-12-28 22:28:56,2014-12-28
"89636",89636,7,777346835291734016,"migueldeynes","Sun Sep 18 03:21:42 +0000 2016","United States","New Jersey, USA",0,"@josefriverap @RenatoBermudez @Carrat1_ESPN #Chelsea #ChelseaExplosion #NewYork #NewYorkCity #NYC https://t.co/m9zelfKlvs",7,2016-09-18 03:21:42,2016-09-18
"50183",50183,3,624374809187717120,"IamShaquel","Fri Jul 24 00:25:29 +0000 2015","","",0,"But she killed herself....👎👿 #justiceforsandrabland  #sandrablandslifemattered #blacklivesmatter… https://t.co/9I5NIw7yNz",3,2015-07-24 00:25:29,2015-07-24
"5285",5285,1,685404372960849920,"ldavisz30","Fri Jan 08 10:15:11 +0000 2016","","",0,"RT @TalbertSwan: Cops taking DAYS to ""De-escalate"" #OregonUnderAttack but less than 2 sec to #Murder #TamirRice #BlackLivesMatter https://t…",1,2016-01-08 10:15:11,2016-01-08
"31441",31441,2,547127559545438208,"MMMMwithJJ","Mon Dec 22 20:32:29 +0000 2014","","",0,"RT @VictoriaTaft: And he was an apparent Islamic black prison gang member...Here's Everything We Know So Far About NYPD Shooting... http://…",2,2014-12-22 20:32:29,2014-12-22
"86553",86553,7,777900948513394688,"GuerreroAlegria","Mon Sep 19 16:03:33 +0000 2016","","",0,"RT @blkgrlnae: always thought it spoke volumes when police stand in front to protect the KKK but stand against blacklivesmatter https://t.c…",7,2016-09-19 16:03:33,2016-09-19
"19190",19190,1,540686941868802048,"Cultiv8Hope","Fri Dec 05 01:59:47 +0000 2014","","",0,"RT @JessieNYC: For almost 20 years in #NYC I've marched... for #AbnerLouima #SeanBell + I've never seen anything like the protests for #Eri…",1,2014-12-05 01:59:47,2014-12-05
"30225",30225,2,547514976202932224,"thankUNYPD","Tue Dec 23 22:11:57 +0000 2014","","",0,"RT @BostonGlobe: Bowdoin College to waive tuition for son of slain NYPD officer, who is scheduled to graduate from the school in 2017 http:…",2,2014-12-23 22:11:57,2014-12-23
"27815",27815,2,553646840084987904,"Inspiring4life","Fri Jan 09 20:17:47 +0000 2015","","",0,"Photo: breenewsome: #NAACPBombing #BlackLivesMatter http://t.co/Mbi1PHUpNo",2,2015-01-09 20:17:47,2015-01-09
"52993",52993,3,642143132792918016,"restructures","Fri Sep 11 01:10:27 +0000 2015","","",0,"#AbolishWhiteSupremacistLiberalism #BlackLivesMatter",3,2015-09-11 01:10:27,2015-09-11
"63244",63244,5,742042784593387520,"tates5a","Sun Jun 12 17:16:00 +0000 2016","","",0,"RT @Delo_Taylor: Media focusing heavily on Omar Mateen's religion but I bet they won't show pictures of him in #NYPD gear. #Orlando https:/…",5,2016-06-12 17:16:00,2016-06-12
"47976",47976,3,609507301565710336,"chris63414391","Fri Jun 12 23:47:19 +0000 2015","","",0,"RT @AIIAmericanGirI: 🇺🇸 ALERT: Look Who the NYPD Is Actively Trying to Recruit... This Is Pure Insanity http://t.co/9X0B8PAh9I",3,2015-06-12 23:47:19,2015-06-12
"36906",36906,2,547588822629105664,"JadedJewelsUK","Wed Dec 24 03:05:23 +0000 2014","","",0,"RT @rightnowio_feed: RT @KevRincon: Protests in Harlem. One demonstrator told me... http://t.co/qj6LGyf8j6 #Stepoutinred #Ferguson #Ericgar…",2,2014-12-24 03:05:23,2014-12-24
"77505",77505,6,751856887172329472,"angela_pitts","Sat Jul 09 19:13:45 +0000 2016","","",0,"RT @Jamake0602: This! #blacklivesmatter #altonsterling #PhilandoCastile https://t.co/9vlYklDjkt",6,2016-07-09 19:13:45,2016-07-09
"4483",4483,1,705865962940190720,"BadGirrlLaLa","Fri Mar 04 21:22:14 +0000 2016","","",0,"@ItsMyRayeRaye 😍😍😍 #BlackOutFriday 💕 #BlackLivesMatter 💕 https://t.co/db0y4aQBxd",1,2016-03-04 21:22:14,2016-03-04
"74931",74931,6,751884181500792832,"EmthreeCubed","Sat Jul 09 21:02:12 +0000 2016","","",0,"RT @markmobility: Every time you hear someone say Obama or #BlackLivesMatter is causing a war on cops, remember this. c @zellieimani https:…",6,2016-07-09 21:02:12,2016-07-09
"50888",50888,3,602347763938922496,"vulgamax","Sun May 24 05:37:52 +0000 2015","","",0,"RT @anthonyzenkus: Imposing curfews on free citizens to prevent free expression of speech is authoritarian and will not stand. #BlackLivesM…",3,2015-05-24 05:37:52,2015-05-24
"6635",6635,1,541976667669819392,"ABC","Mon Dec 08 15:24:41 +0000 2014","","",0,"Reggie Bush, Derrick Rose, other athletes show solidarity with #ICantBreathe movement: http://t.co/t8VqHZ0nWN http://t.co/iVUH70Z4d8",1,2014-12-08 15:24:41,2014-12-08
"95162",95162,8,782256526228611072,"johnsonswingman","Sat Oct 01 16:31:04 +0000 2016","","",0,"RT @makaylaathomass: just listen. #blacklivesmatter https://t.co/3XN2IhHOm8",8,2016-10-01 16:31:04,2016-10-01
"40199",40199,2,566606032966017024,"5HdoBieber","Sat Feb 14 14:32:59 +0000 2015","","",0,"RT @justinbieber: #NYPD http://t.co/OCPlgBWdQS",2,2015-02-14 14:32:59,2015-02-14
"37977",37977,2,552624156618285056,"DB18IL","Wed Jan 07 00:34:00 +0000 2015","","",0,"RT @greta: RETWEET this if you AGREE that a SHOOTING and KILLING a police officer should be a HATE CRIME @FoxNews #NYPD",2,2015-01-07 00:34:00,2015-01-07
"11961",11961,1,696111227269967872,"StassDoll","Sat Feb 06 23:20:24 +0000 2016","","",0,"RT @TheBeyHiveTeam: The most powerful scene in a music video this decade! #Formation #StopShootingUs #BlackLivesMatter https://t.co/CPbZIjz…",1,2016-02-06 23:20:24,2016-02-06
"31761",31761,2,568008738138820608,"Farealian","Wed Feb 18 11:26:50 +0000 2015","","",0,"The under current of ""man vs woman"" has to be a serious concern of African American activist communities. We must resolve. #blacklivesmatter",2,2015-02-18 11:26:50,2015-02-18
"14496",14496,1,546713447497334784,"TheJoshWrite","Sun Dec 21 17:06:57 +0000 2014","","",0,"RT @Russian_Starr: White people are NEVER asked to apologize for white men who kill cops. #BlackLivesMatter protesters shouldn't have to ap…",1,2014-12-21 17:06:57,2014-12-21
"71283",71283,5,751327335215865856,"jatkowski","Fri Jul 08 08:09:30 +0000 2016","","",0,"RT @raventops: people have unfollowed me since I've been tweeting #BlackLivesMatter I love when the trash takes itself out for me",5,2016-07-08 08:09:30,2016-07-08
"49585",49585,3,635790028719783936,"AhkofallAhks","Mon Aug 24 12:25:29 +0000 2015","","",0,"RT @bassem_masri: #JanelleMonae dedicated a song to #BlackLivesMatter on the today show only to get cut off http://t.co/d40wpkcSgB http://t…",3,2015-08-24 12:25:29,2015-08-24
"37268",37268,2,600387665922564096,"bikeblocnyc","Mon May 18 19:49:08 +0000 2015","","",0,"RT @KeeganNYC: My reflection on @gilfNYC's solo exhibit at @JGrossGallery, filled w/charred NYPD barricades: http://t.co/uKLRycrVc1 http://…",2,2015-05-18 19:49:08,2015-05-18
"33482",33482,2,563353647363678208,"RockNHot1","Thu Feb 05 15:09:10 +0000 2015","","",0,"911 HELP FORCED Vaccines ComingOn 02/11/2015 Parents say NO-TIME 2 MARCH http://t.co/oJqIE8zEzl #cdcwhistleblower #blacklivesmatter RT",2,2015-02-05 15:09:10,2015-02-05
"56479",56479,4,654125320560332800,"Allephemeral","Wed Oct 14 02:43:24 +0000 2015","","",0,"@chucktodd  DEMS REFUSE TO SAY ALL LIVES MATTER!  Pander to their HATE GROUP #blacklivesmatter, who call 4 COP KILLINGS!  Run ads @Reince",4,2015-10-14 02:43:24,2015-10-14
